Review ID,Movie,Rating,Review,User ID
605,Titanic,2,Review 605 for Titanic,393
606,Avatar,5,Review 606 for Avatar,238
607,Interstellar,3,Review 607 for Interstellar,569
608,Avatar,3,Review 608 for Avatar,309
609,Titanic,4,Review 609 for Titanic,283
610,Avatar,3,Review 610 for Avatar,533
611,The Dark Knight,5,Review 611 for The Dark Knight,819
612,Inception,3,Review 612 for Inception,387
613,Avatar,4,Review 613 for Avatar,827
614,Inception,3,Review 614 for Inception,563
615,Interstellar,1,Review 615 for Interstellar,435
616,Inception,2,Review 616 for Inception,801
617,Titanic,5,Review 617 for Titanic,68
618,Interstellar,4,Review 618 for Interstellar,189
619,The Dark Knight,1,Review 619 for The Dark Knight,679
620,Titanic,1,Review 620 for Titanic,738
621,Avatar,4,Review 621 for Avatar,563
622,The Dark Knight,1,Review 622 for The Dark Knight,680
623,Avatar,4,Review 623 for Avatar,657
624,Interstellar,1,Review 624 for Interstellar,315
625,The Dark Knight,3,Review 625 for The Dark Knight,952
626,Interstellar,5,Review 626 for Interstellar,505
627,Titanic,3,Review 627 for Titanic,9
628,Titanic,1,Review 628 for Titanic,825
629,Avatar,5,Review 629 for Avatar,528
630,The Dark Knight,3,Review 630 for The Dark Knight,107
631,The Dark Knight,5,Review 631 for The Dark Knight,570
632,The Dark Knight,1,Review 632 for The Dark Knight,653
633,Titanic,3,Review 633 for Titanic,909
634,Titanic,2,Review 634 for Titanic,476
635,The Dark Knight,4,Review 635 for The Dark Knight,699
636,Titanic,1,Review 636 for Titanic,37
637,Interstellar,5,Review 637 for Interstellar,606
638,Inception,5,Review 638 for Inception,56
639,Inception,2,Review 639 for Inception,396
640,Inception,3,Review 640 for Inception,112
641,The Dark Knight,2,Review 641 for The Dark Knight,690
642,Avatar,4,Review 642 for Avatar,172
643,Titanic,5,Review 643 for Titanic,363
644,The Dark Knight,2,Review 644 for The Dark Knight,300
645,The Dark Knight,5,Review 645 for The Dark Knight,500
646,Avatar,1,Review 646 for Avatar,640
647,Inception,2,Review 647 for Inception,567
648,Inception,1,Review 648 for Inception,427
649,The Dark Knight,2,Review 649 for The Dark Knight,476
650,The Dark Knight,4,Review 650 for The Dark Knight,789
651,Interstellar,5,Review 651 for Interstellar,843
652,The Dark Knight,1,Review 652 for The Dark Knight,801
653,The Dark Knight,3,Review 653 for The Dark Knight,610
654,The Dark Knight,1,Review 654 for The Dark Knight,607
655,Inception,4,Review 655 for Inception,678
656,Interstellar,1,Review 656 for Interstellar,790
657,The Dark Knight,2,Review 657 for The Dark Knight,336
658,Inception,4,Review 658 for Inception,351
659,The Dark Knight,4,Review 659 for The Dark Knight,453
660,Inception,4,Review 660 for Inception,477
661,Interstellar,2,Review 661 for Interstellar,442
662,Titanic,3,Review 662 for Titanic,469
663,The Dark Knight,3,Review 663 for The Dark Knight,658
664,Titanic,5,Review 664 for Titanic,925
665,The Dark Knight,1,Review 665 for The Dark Knight,82
666,The Dark Knight,1,Review 666 for The Dark Knight,214
667,The Dark Knight,1,Review 667 for The Dark Knight,293
668,The Dark Knight,1,Review 668 for The Dark Knight,392
669,Titanic,4,Review 669 for Titanic,816
670,Titanic,3,Review 670 for Titanic,745
671,Interstellar,1,Review 671 for Interstellar,688
672,Inception,2,Review 672 for Inception,972
673,Avatar,5,Review 673 for Avatar,100
674,Avatar,2,Review 674 for Avatar,215
675,Interstellar,5,Review 675 for Interstellar,737
676,The Dark Knight,4,Review 676 for The Dark Knight,674
677,Titanic,4,Review 677 for Titanic,175
678,Inception,5,Review 678 for Inception,229
679,Titanic,4,Review 679 for Titanic,930
680,Interstellar,2,Review 680 for Interstellar,355
681,The Dark Knight,1,Review 681 for The Dark Knight,493
682,The Dark Knight,5,Review 682 for The Dark Knight,767
683,Avatar,5,Review 683 for Avatar,137
684,Titanic,1,Review 684 for Titanic,612
685,The Dark Knight,2,Review 685 for The Dark Knight,151
686,Inception,3,Review 686 for Inception,317
687,Interstellar,2,Review 687 for Interstellar,678
688,Inception,1,Review 688 for Inception,608
689,The Dark Knight,4,Review 689 for The Dark Knight,573
690,The Dark Knight,4,Review 690 for The Dark Knight,92
691,The Dark Knight,4,Review 691 for The Dark Knight,299
692,The Dark Knight,1,Review 692 for The Dark Knight,417
693,Inception,5,Review 693 for Inception,989
694,Inception,5,Review 694 for Inception,79
695,Interstellar,2,Review 695 for Interstellar,781
696,Interstellar,5,Review 696 for Interstellar,68
697,Interstellar,3,Review 697 for Interstellar,413
698,Titanic,4,Review 698 for Titanic,862
699,Inception,3,Review 699 for Inception,899
700,Interstellar,4,Review 700 for Interstellar,482
701,The Dark Knight,2,Review 701 for The Dark Knight,164
702,The Dark Knight,2,Review 702 for The Dark Knight,38
703,Interstellar,5,Review 703 for Interstellar,666
704,Titanic,3,Review 704 for Titanic,606
705,Avatar,4,Review 705 for Avatar,811
706,The Dark Knight,5,Review 706 for The Dark Knight,25
707,The Dark Knight,4,Review 707 for The Dark Knight,502
708,Titanic,5,Review 708 for Titanic,518
709,The Dark Knight,4,Review 709 for The Dark Knight,976
710,Titanic,1,Review 710 for Titanic,87
711,The Dark Knight,3,Review 711 for The Dark Knight,227
712,Interstellar,3,Review 712 for Interstellar,858
713,Interstellar,4,Review 713 for Interstellar,558
714,The Dark Knight,1,Review 714 for The Dark Knight,786
715,The Dark Knight,4,Review 715 for The Dark Knight,878
716,Inception,4,Review 716 for Inception,170
717,Interstellar,5,Review 717 for Interstellar,894
718,The Dark Knight,3,Review 718 for The Dark Knight,153
719,Avatar,5,Review 719 for Avatar,361
720,Inception,3,Review 720 for Inception,951
721,Avatar,3,Review 721 for Avatar,498
722,Interstellar,2,Review 722 for Interstellar,884
723,The Dark Knight,4,Review 723 for The Dark Knight,931
724,Avatar,5,Review 724 for Avatar,540
725,Inception,2,Review 725 for Inception,777
726,Avatar,2,Review 726 for Avatar,489
727,Interstellar,1,Review 727 for Interstellar,198
728,Inception,5,Review 728 for Inception,776
729,Inception,1,Review 729 for Inception,578
730,The Dark Knight,2,Review 730 for The Dark Knight,522
731,Inception,4,Review 731 for Inception,240
732,Avatar,3,Review 732 for Avatar,889
733,Titanic,4,Review 733 for Titanic,401
734,The Dark Knight,4,Review 734 for The Dark Knight,367
735,Inception,2,Review 735 for Inception,281
736,Interstellar,4,Review 736 for Interstellar,381
737,Titanic,2,Review 737 for Titanic,867
738,Avatar,3,Review 738 for Avatar,93
739,Avatar,5,Review 739 for Avatar,831
740,Interstellar,3,Review 740 for Interstellar,441
741,Titanic,3,Review 741 for Titanic,914
742,Interstellar,5,Review 742 for Interstellar,528
743,Avatar,1,Review 743 for Avatar,901
744,Titanic,4,Review 744 for Titanic,381
745,Inception,5,Review 745 for Inception,66
746,The Dark Knight,3,Review 746 for The Dark Knight,4
747,Titanic,3,Review 747 for Titanic,633
748,Interstellar,5,Review 748 for Interstellar,250
749,Interstellar,2,Review 749 for Interstellar,508
750,The Dark Knight,4,Review 750 for The Dark Knight,103
751,Avatar,1,Review 751 for Avatar,158
752,The Dark Knight,5,Review 752 for The Dark Knight,339
753,Avatar,3,Review 753 for Avatar,583
754,The Dark Knight,4,Review 754 for The Dark Knight,860
755,Avatar,2,Review 755 for Avatar,277
756,Interstellar,4,Review 756 for Interstellar,549
757,The Dark Knight,3,Review 757 for The Dark Knight,394
758,Inception,4,Review 758 for Inception,706
759,Avatar,5,Review 759 for Avatar,593
760,The Dark Knight,1,Review 760 for The Dark Knight,383
761,Avatar,4,Review 761 for Avatar,386
762,Titanic,5,Review 762 for Titanic,955
763,The Dark Knight,4,Review 763 for The Dark Knight,28
764,Titanic,4,Review 764 for Titanic,42
765,Inception,4,Review 765 for Inception,167
766,Inception,5,Review 766 for Inception,195
767,The Dark Knight,1,Review 767 for The Dark Knight,305
768,The Dark Knight,1,Review 768 for The Dark Knight,579
769,Inception,5,Review 769 for Inception,305
770,Interstellar,5,Review 770 for Interstellar,201
771,Inception,3,Review 771 for Inception,786
772,The Dark Knight,3,Review 772 for The Dark Knight,371
773,Inception,4,Review 773 for Inception,66
774,Titanic,3,Review 774 for Titanic,13
775,Inception,3,Review 775 for Inception,995
776,Titanic,4,Review 776 for Titanic,600
777,Avatar,2,Review 777 for Avatar,133
778,Titanic,2,Review 778 for Titanic,591
779,The Dark Knight,4,Review 779 for The Dark Knight,2
780,Avatar,4,Review 780 for Avatar,813
781,Titanic,2,Review 781 for Titanic,899
782,The Dark Knight,5,Review 782 for The Dark Knight,427
783,Inception,4,Review 783 for Inception,377
784,Avatar,4,Review 784 for Avatar,73
785,Interstellar,2,Review 785 for Interstellar,456
786,Titanic,3,Review 786 for Titanic,492
787,Titanic,3,Review 787 for Titanic,826
788,Avatar,3,Review 788 for Avatar,326
789,Avatar,5,Review 789 for Avatar,184
790,Avatar,4,Review 790 for Avatar,78
791,Interstellar,4,Review 791 for Interstellar,880
792,Titanic,3,Review 792 for Titanic,116
793,Avatar,1,Review 793 for Avatar,888
794,Inception,3,Review 794 for Inception,782
795,Inception,2,Review 795 for Inception,48
796,Avatar,1,Review 796 for Avatar,319
797,Inception,3,Review 797 for Inception,972
798,The Dark Knight,2,Review 798 for The Dark Knight,239
799,The Dark Knight,2,Review 799 for The Dark Knight,552
800,Titanic,4,Review 800 for Titanic,107
801,Avatar,1,Review 801 for Avatar,963
802,The Dark Knight,2,Review 802 for The Dark Knight,261
803,Avatar,4,Review 803 for Avatar,39
804,Avatar,1,Review 804 for Avatar,546
805,Titanic,2,Review 805 for Titanic,300
806,Avatar,5,Review 806 for Avatar,216
807,Interstellar,5,Review 807 for Interstellar,69
808,Inception,5,Review 808 for Inception,126
809,Titanic,4,Review 809 for Titanic,95
810,Interstellar,5,Review 810 for Interstellar,692
811,Titanic,2,Review 811 for Titanic,408
812,The Dark Knight,5,Review 812 for The Dark Knight,432
813,Interstellar,1,Review 813 for Interstellar,985
814,The Dark Knight,1,Review 814 for The Dark Knight,793
815,The Dark Knight,2,Review 815 for The Dark Knight,228
816,The Dark Knight,4,Review 816 for The Dark Knight,76
817,Avatar,5,Review 817 for Avatar,668
818,Avatar,5,Review 818 for Avatar,827
819,Interstellar,2,Review 819 for Interstellar,899
820,Interstellar,3,Review 820 for Interstellar,815
821,Titanic,3,Review 821 for Titanic,441
822,Avatar,2,Review 822 for Avatar,810
823,Interstellar,3,Review 823 for Interstellar,300
824,Inception,3,Review 824 for Inception,828
825,Inception,1,Review 825 for Inception,738
826,Interstellar,2,Review 826 for Interstellar,954
827,The Dark Knight,2,Review 827 for The Dark Knight,611
828,Avatar,1,Review 828 for Avatar,781
829,The Dark Knight,3,Review 829 for The Dark Knight,878
830,Interstellar,2,Review 830 for Interstellar,99
831,The Dark Knight,3,Review 831 for The Dark Knight,755
832,The Dark Knight,3,Review 832 for The Dark Knight,201
833,Inception,5,Review 833 for Inception,176
834,Avatar,1,Review 834 for Avatar,316
835,The Dark Knight,4,Review 835 for The Dark Knight,766
836,Inception,2,Review 836 for Inception,163
837,Titanic,2,Review 837 for Titanic,69
838,Interstellar,5,Review 838 for Interstellar,567
839,Avatar,5,Review 839 for Avatar,603
840,Titanic,2,Review 840 for Titanic,274
841,The Dark Knight,4,Review 841 for The Dark Knight,271
842,The Dark Knight,2,Review 842 for The Dark Knight,98
843,Avatar,4,Review 843 for Avatar,211
844,Titanic,1,Review 844 for Titanic,770
845,Titanic,3,Review 845 for Titanic,237
846,Titanic,4,Review 846 for Titanic,167
847,Interstellar,5,Review 847 for Interstellar,627
848,The Dark Knight,1,Review 848 for The Dark Knight,517
849,Avatar,4,Review 849 for Avatar,746
850,Avatar,1,Review 850 for Avatar,832
851,Avatar,5,Review 851 for Avatar,982
852,Titanic,3,Review 852 for Titanic,663
853,Titanic,4,Review 853 for Titanic,180
854,Titanic,2,Review 854 for Titanic,588
855,Interstellar,4,Review 855 for Interstellar,432
856,Titanic,4,Review 856 for Titanic,618
857,Inception,5,Review 857 for Inception,728
858,Avatar,4,Review 858 for Avatar,992
859,The Dark Knight,4,Review 859 for The Dark Knight,534
860,Inception,3,Review 860 for Inception,91
861,Inception,2,Review 861 for Inception,884
862,Avatar,5,Review 862 for Avatar,505
863,Avatar,5,Review 863 for Avatar,814
864,Interstellar,2,Review 864 for Interstellar,786
865,The Dark Knight,3,Review 865 for The Dark Knight,605
866,Inception,4,Review 866 for Inception,156
867,Interstellar,2,Review 867 for Interstellar,443
868,Titanic,1,Review 868 for Titanic,441
869,Avatar,5,Review 869 for Avatar,796
870,Avatar,4,Review 870 for Avatar,87
871,The Dark Knight,3,Review 871 for The Dark Knight,232
872,Inception,1,Review 872 for Inception,592
873,Titanic,4,Review 873 for Titanic,637
874,Interstellar,5,Review 874 for Interstellar,835
875,The Dark Knight,3,Review 875 for The Dark Knight,344
876,Inception,4,Review 876 for Inception,235
877,Inception,3,Review 877 for Inception,805
878,Titanic,4,Review 878 for Titanic,745
879,Titanic,1,Review 879 for Titanic,900
880,Inception,4,Review 880 for Inception,365
881,Interstellar,3,Review 881 for Interstellar,644
882,Interstellar,1,Review 882 for Interstellar,258
883,Avatar,2,Review 883 for Avatar,498
884,The Dark Knight,4,Review 884 for The Dark Knight,945
885,Titanic,2,Review 885 for Titanic,540
886,Avatar,4,Review 886 for Avatar,210
887,The Dark Knight,5,Review 887 for The Dark Knight,974
888,Titanic,1,Review 888 for Titanic,252
889,Inception,5,Review 889 for Inception,554
890,Avatar,1,Review 890 for Avatar,170
891,Titanic,5,Review 891 for Titanic,555
892,The Dark Knight,5,Review 892 for The Dark Knight,913
893,Avatar,5,Review 893 for Avatar,844
894,Interstellar,3,Review 894 for Interstellar,383
895,The Dark Knight,1,Review 895 for The Dark Knight,564
896,Interstellar,5,Review 896 for Interstellar,717
897,Avatar,4,Review 897 for Avatar,649
898,Interstellar,2,Review 898 for Interstellar,401
899,The Dark Knight,4,Review 899 for The Dark Knight,794
900,Inception,3,Review 900 for Inception,687
901,Inception,3,Review 901 for Inception,922
902,The Dark Knight,3,Review 902 for The Dark Knight,525
903,Inception,5,Review 903 for Inception,325
904,Inception,5,Review 904 for Inception,403
905,Titanic,1,Review 905 for Titanic,214
906,Interstellar,5,Review 906 for Interstellar,449
907,Inception,1,Review 907 for Inception,685
908,Titanic,1,Review 908 for Titanic,642
909,The Dark Knight,2,Review 909 for The Dark Knight,735
910,Interstellar,4,Review 910 for Interstellar,34
911,Interstellar,4,Review 911 for Interstellar,225
912,Titanic,5,Review 912 for Titanic,269
913,The Dark Knight,4,Review 913 for The Dark Knight,656
914,Avatar,3,Review 914 for Avatar,492
915,Avatar,4,Review 915 for Avatar,311
916,The Dark Knight,1,Review 916 for The Dark Knight,930
917,Interstellar,4,Review 917 for Interstellar,426
918,The Dark Knight,2,Review 918 for The Dark Knight,286
919,Avatar,2,Review 919 for Avatar,329
920,Interstellar,2,Review 920 for Interstellar,747
921,Avatar,5,Review 921 for Avatar,226
922,Interstellar,2,Review 922 for Interstellar,584
923,Interstellar,1,Review 923 for Interstellar,233
924,Interstellar,3,Review 924 for Interstellar,839
925,Interstellar,2,Review 925 for Interstellar,455
926,Avatar,4,Review 926 for Avatar,915
927,Titanic,3,Review 927 for Titanic,722
928,Interstellar,5,Review 928 for Interstellar,749
929,Titanic,3,Review 929 for Titanic,977
930,Avatar,1,Review 930 for Avatar,554
931,Inception,1,Review 931 for Inception,459
932,The Dark Knight,2,Review 932 for The Dark Knight,603
933,Inception,1,Review 933 for Inception,415
934,Avatar,3,Review 934 for Avatar,758
935,Titanic,4,Review 935 for Titanic,369
936,Titanic,1,Review 936 for Titanic,625
937,Titanic,5,Review 937 for Titanic,176
938,The Dark Knight,5,Review 938 for The Dark Knight,888
939,Interstellar,3,Review 939 for Interstellar,743
940,The Dark Knight,2,Review 940 for The Dark Knight,414
941,The Dark Knight,3,Review 941 for The Dark Knight,15
942,Inception,2,Review 942 for Inception,676
943,Interstellar,4,Review 943 for Interstellar,117
944,Interstellar,1,Review 944 for Interstellar,525
945,Titanic,5,Review 945 for Titanic,947
946,Interstellar,1,Review 946 for Interstellar,515
947,Titanic,5,Review 947 for Titanic,102
948,The Dark Knight,4,Review 948 for The Dark Knight,389
949,Avatar,4,Review 949 for Avatar,532
950,Titanic,4,Review 950 for Titanic,624
951,Titanic,4,Review 951 for Titanic,690
952,Titanic,3,Review 952 for Titanic,934
953,The Dark Knight,1,Review 953 for The Dark Knight,553
954,The Dark Knight,2,Review 954 for The Dark Knight,622
955,Titanic,4,Review 955 for Titanic,680
956,Avatar,3,Review 956 for Avatar,864
957,The Dark Knight,2,Review 957 for The Dark Knight,214
958,The Dark Knight,3,Review 958 for The Dark Knight,329
959,The Dark Knight,3,Review 959 for The Dark Knight,158
960,Inception,2,Review 960 for Inception,68
961,Avatar,1,Review 961 for Avatar,292
962,Avatar,5,Review 962 for Avatar,243
963,The Dark Knight,5,Review 963 for The Dark Knight,496
964,Interstellar,3,Review 964 for Interstellar,524
965,Titanic,4,Review 965 for Titanic,239
966,Titanic,1,Review 966 for Titanic,300
967,Titanic,1,Review 967 for Titanic,55
968,Inception,2,Review 968 for Inception,161
